dataset,n_sample,noise_level,clf_type,acc_train,std_train,acc_valid,std_valid,acc_diff,C,gamma
moons,1000,0.3,log_reg,0.783,0.005,0.772,0.051,0.011,0.001,0.0
moons,1000,0.3,log_reg,0.82,0.004,0.819,0.037,0.001,0.01,0.0
moons,1000,0.3,log_reg,0.831,0.003,0.829,0.027,0.002,0.1,0.0
moons,1000,0.3,log_reg,0.832,0.005,0.831,0.049,0.001,1.0,0.0
moons,1000,0.3,log_reg,0.832,0.004,0.835,0.028,-0.003,10.0,0.0
moons,1000,0.3,log_reg,0.832,0.004,0.827,0.041,0.005,100.0,0.0
moons,1000,0.3,log_reg,0.831,0.003,0.831,0.028,0.0,1000.0,0.0
moons,1000,0.3,svm,0.518,0.004,0.518,0.032,0.0,0.1,0.0001
moons,1000,0.3,svm,0.518,0.003,0.518,0.03,0.0,0.1,0.001
moons,1000,0.3,svm,0.804,0.005,0.803,0.038,0.001,0.1,0.01
moons,1000,0.3,svm,0.833,0.002,0.831,0.019,0.002,0.1,0.1
moons,1000,0.3,svm,0.885,0.003,0.884,0.021,0.001,0.1,1.0
moons,1000,0.3,svm,0.898,0.003,0.895,0.02,0.003,0.1,2.0
moons,1000,0.3,svm,0.901,0.003,0.894,0.026,0.007,0.1,5.0
moons,1000,0.3,svm,0.904,0.002,0.902,0.013,0.002,0.1,10.0
moons,1000,0.3,svm,0.906,0.003,0.894,0.02,0.012,0.1,25.0
moons,1000,0.3,svm,0.909,0.004,0.883,0.025,0.026,0.1,50.0
moons,1000,0.3,svm,0.703,0.039,0.598,0.075,0.105,0.1,100.0
moons,1000,0.3,svm,0.518,0.005,0.518,0.046,0.0,0.1,250.0
moons,1000,0.3,svm,0.518,0.005,0.518,0.043,0.0,0.1,500.0
moons,1000,0.3,svm,0.518,0.005,0.518,0.041,0.0,0.1,1000.0
moons,1000,0.3,svm,0.518,0.007,0.518,0.064,0.0,1.0,0.0001
moons,1000,0.3,svm,0.805,0.004,0.804,0.03,0.001,1.0,0.001
moons,1000,0.3,svm,0.832,0.004,0.829,0.038,0.003,1.0,0.01
moons,1000,0.3,svm,0.845,0.005,0.847,0.046,-0.002,1.0,0.1
moons,1000,0.3,svm,0.904,0.004,0.901,0.03,0.003,1.0,1.0
moons,1000,0.3,svm,0.903,0.004,0.902,0.027,0.001,1.0,2.0
moons,1000,0.3,svm,0.904,0.003,0.898,0.024,0.006,1.0,5.0
moons,1000,0.3,svm,0.907,0.002,0.898,0.017,0.009,1.0,10.0
moons,1000,0.3,svm,0.909,0.006,0.894,0.033,0.015,1.0,25.0
moons,1000,0.3,svm,0.914,0.003,0.884,0.022,0.03,1.0,50.0
moons,1000,0.3,svm,0.929,0.003,0.873,0.028,0.056,1.0,100.0
moons,1000,0.3,svm,0.961,0.003,0.854,0.026,0.107,1.0,250.0
moons,1000,0.3,svm,0.98,0.003,0.822,0.032,0.158,1.0,500.0
moons,1000,0.3,svm,0.992,0.003,0.754,0.054,0.238,1.0,1000.0
moons,1000,0.3,svm,0.805,0.006,0.8,0.044,0.005,10.0,0.0001
moons,1000,0.3,svm,0.832,0.006,0.833,0.052,-0.001,10.0,0.001
moons,1000,0.3,svm,0.832,0.003,0.83,0.025,0.002,10.0,0.01
moons,1000,0.3,svm,0.874,0.003,0.867,0.023,0.007,10.0,0.1
moons,1000,0.3,svm,0.903,0.003,0.901,0.026,0.002,10.0,1.0
moons,1000,0.3,svm,0.903,0.003,0.898,0.023,0.005,10.0,2.0
moons,1000,0.3,svm,0.906,0.003,0.896,0.024,0.01,10.0,5.0
moons,1000,0.3,svm,0.907,0.002,0.894,0.025,0.013,10.0,10.0
moons,1000,0.3,svm,0.92,0.004,0.876,0.026,0.044,10.0,25.0
moons,1000,0.3,svm,0.938,0.003,0.85,0.04,0.088,10.0,50.0
moons,1000,0.3,svm,0.967,0.002,0.837,0.028,0.13,10.0,100.0
moons,1000,0.3,svm,0.989,0.003,0.834,0.023,0.155,10.0,250.0
moons,1000,0.3,svm,0.994,0.001,0.824,0.022,0.17,10.0,500.0
moons,1000,0.3,svm,0.997,0.001,0.753,0.059,0.244,10.0,1000.0
moons,10000,0.3,log_reg,0.82,0.002,0.82,0.014,0.0,0.001,0.0
moons,10000,0.3,log_reg,0.848,0.001,0.847,0.011,0.001,0.01,0.0
moons,10000,0.3,log_reg,0.852,0.001,0.852,0.008,0.0,0.1,0.0
moons,10000,0.3,log_reg,0.852,0.002,0.852,0.015,0.0,1.0,0.0
moons,10000,0.3,log_reg,0.853,0.001,0.852,0.01,0.001,10.0,0.0
moons,10000,0.3,log_reg,0.853,0.001,0.853,0.009,0.0,100.0,0.0
moons,10000,0.3,log_reg,0.853,0.001,0.852,0.01,0.001,1000.0,0.0
moons,10000,0.3,svm,0.501,0.001,0.488,0.01,0.013,0.1,0.0001
moons,10000,0.3,svm,0.804,0.001,0.804,0.012,0.0,0.1,0.001
moons,10000,0.3,svm,0.842,0.001,0.842,0.01,0.0,0.1,0.01
moons,10000,0.3,svm,0.865,0.001,0.864,0.008,0.001,0.1,0.1
moons,10000,0.3,svm,0.913,0.002,0.913,0.014,0.0,0.1,1.0
moons,10000,0.3,svm,0.913,0.001,0.913,0.014,0.0,0.1,2.0
moons,10000,0.3,svm,0.915,0.001,0.914,0.009,0.001,0.1,5.0
moons,10000,0.3,svm,0.915,0.001,0.915,0.011,0.0,0.1,10.0
moons,10000,0.3,svm,0.916,0.001,0.914,0.005,0.002,0.1,25.0
moons,10000,0.3,svm,0.917,0.001,0.914,0.011,0.003,0.1,50.0
moons,10000,0.3,svm,0.917,0.001,0.914,0.008,0.003,0.1,100.0
moons,10000,0.3,svm,0.921,0.001,0.912,0.008,0.009,0.1,250.0
moons,10000,0.3,svm,0.926,0.001,0.908,0.008,0.018,0.1,500.0
moons,10000,0.3,svm,0.923,0.016,0.871,0.023,0.052,0.1,1000.0
moons,10000,0.3,svm,0.804,0.001,0.804,0.009,0.0,1.0,0.0001
moons,10000,0.3,svm,0.842,0.001,0.842,0.013,0.0,1.0,0.001
moons,10000,0.3,svm,0.851,0.001,0.852,0.01,-0.001,1.0,0.01
moons,10000,0.3,svm,0.89,0.001,0.89,0.01,0.0,1.0,0.1
moons,10000,0.3,svm,0.914,0.001,0.913,0.01,0.001,1.0,1.0
moons,10000,0.3,svm,0.913,0.001,0.913,0.007,0.0,1.0,2.0
moons,10000,0.3,svm,0.915,0.001,0.914,0.007,0.001,1.0,5.0
moons,10000,0.3,svm,0.916,0.001,0.914,0.007,0.002,1.0,10.0
moons,10000,0.3,svm,0.917,0.001,0.915,0.007,0.002,1.0,25.0
moons,10000,0.3,svm,0.918,0.001,0.914,0.009,0.004,1.0,50.0
moons,10000,0.3,svm,0.921,0.001,0.915,0.006,0.006,1.0,100.0
moons,10000,0.3,svm,0.925,0.001,0.911,0.01,0.014,1.0,250.0
moons,10000,0.3,svm,0.931,0.001,0.907,0.009,0.024,1.0,500.0
moons,10000,0.3,svm,0.941,0.001,0.899,0.006,0.042,1.0,1000.0
moons,10000,0.3,svm,0.842,0.001,0.842,0.008,0.0,10.0,0.0001
moons,10000,0.3,svm,0.851,0.001,0.851,0.008,0.0,10.0,0.001
moons,10000,0.3,svm,0.854,0.001,0.854,0.012,0.0,10.0,0.01
moons,10000,0.3,svm,0.908,0.001,0.908,0.009,0.0,10.0,0.1
moons,10000,0.3,svm,0.913,0.001,0.913,0.011,0.0,10.0,1.0
moons,10000,0.3,svm,0.915,0.001,0.913,0.007,0.002,10.0,2.0
moons,10000,0.3,svm,0.915,0.001,0.915,0.007,0.0,10.0,5.0
moons,10000,0.3,svm,0.916,0.002,0.913,0.011,0.003,10.0,10.0
moons,10000,0.3,svm,0.918,0.001,0.913,0.007,0.005,10.0,25.0
moons,10000,0.3,svm,0.921,0.001,0.914,0.009,0.007,10.0,50.0
moons,10000,0.3,svm,0.924,0.001,0.913,0.011,0.011,10.0,100.0
moons,10000,0.3,svm,0.935,0.001,0.903,0.008,0.032,10.0,250.0
moons,10000,0.3,svm,0.949,0.001,0.891,0.005,0.058,10.0,500.0
moons,10000,0.3,svm,0.97,0.001,0.872,0.006,0.098,10.0,1000.0
moons,10,0.4,log_reg,0.556,0.0,0.0,0.0,0.556,0.001,0.0
moons,10,0.4,log_reg,0.556,0.0,0.0,0.0,0.556,0.01,0.0
moons,10,0.4,log_reg,0.556,0.0,0.0,0.0,0.556,0.1,0.0
moons,10,0.4,log_reg,0.633,0.141,0.3,0.458,0.333,1.0,0.0
moons,10,0.4,log_reg,0.622,0.113,0.3,0.458,0.322,10.0,0.0
moons,10,0.4,log_reg,0.611,0.102,0.3,0.458,0.311,100.0,0.0
moons,10,0.4,log_reg,0.611,0.102,0.3,0.458,0.311,1000.0,0.0
moons,10,0.4,svm,0.556,0.0,0.0,0.0,0.556,0.1,0.0001
moons,10,0.4,svm,0.556,0.0,0.0,0.0,0.556,0.1,0.001
moons,10,0.4,svm,0.556,0.0,0.0,0.0,0.556,0.1,0.01
moons,10,0.4,svm,0.556,0.0,0.0,0.0,0.556,0.1,0.1
moons,10,0.4,svm,0.556,0.0,0.0,0.0,0.556,0.1,1.0
moons,10,0.4,svm,0.556,0.0,0.0,0.0,0.556,0.1,2.0
moons,10,0.4,svm,0.556,0.0,0.0,0.0,0.556,0.1,5.0
moons,10,0.4,svm,0.556,0.0,0.0,0.0,0.556,0.1,10.0
moons,10,0.4,svm,0.556,0.0,0.0,0.0,0.556,0.1,25.0
moons,10,0.4,svm,0.556,0.0,0.0,0.0,0.556,0.1,50.0
moons,10,0.4,svm,0.556,0.0,0.0,0.0,0.556,0.1,100.0
moons,10,0.4,svm,0.556,0.0,0.0,0.0,0.556,0.1,250.0
moons,10,0.4,svm,0.556,0.0,0.0,0.0,0.556,0.1,500.0
moons,10,0.4,svm,0.556,0.0,0.0,0.0,0.556,0.1,1000.0
moons,10,0.4,svm,0.556,0.0,0.0,0.0,0.556,1.0,0.0001
moons,10,0.4,svm,0.556,0.0,0.0,0.0,0.556,1.0,0.001
moons,10,0.4,svm,0.556,0.0,0.0,0.0,0.556,1.0,0.01
moons,10,0.4,svm,0.556,0.0,0.0,0.0,0.556,1.0,0.1
moons,10,0.4,svm,0.878,0.06,0.2,0.4,0.678,1.0,1.0
moons,10,0.4,svm,0.922,0.051,0.3,0.458,0.622,1.0,2.0
moons,10,0.4,svm,1.0,0.0,0.2,0.4,0.8,1.0,5.0
moons,10,0.4,svm,1.0,0.0,0.2,0.4,0.8,1.0,10.0
moons,10,0.4,svm,1.0,0.0,0.0,0.0,1.0,1.0,25.0
moons,10,0.4,svm,1.0,0.0,0.0,0.0,1.0,1.0,50.0
moons,10,0.4,svm,1.0,0.0,0.0,0.0,1.0,1.0,100.0
moons,10,0.4,svm,1.0,0.0,0.0,0.0,1.0,1.0,250.0
moons,10,0.4,svm,1.0,0.0,0.0,0.0,1.0,1.0,500.0
moons,10,0.4,svm,1.0,0.0,0.0,0.0,1.0,1.0,1000.0
moons,10,0.4,svm,0.556,0.0,0.0,0.0,0.556,10.0,0.0001
moons,10,0.4,svm,0.556,0.0,0.0,0.0,0.556,10.0,0.001
moons,10,0.4,svm,0.556,0.0,0.0,0.0,0.556,10.0,0.01
moons,10,0.4,svm,0.744,0.112,0.4,0.49,0.344,10.0,0.1
moons,10,0.4,svm,0.956,0.054,0.5,0.5,0.456,10.0,1.0
moons,10,0.4,svm,1.0,0.0,0.4,0.49,0.6,10.0,2.0
moons,10,0.4,svm,1.0,0.0,0.2,0.4,0.8,10.0,5.0
moons,10,0.4,svm,1.0,0.0,0.2,0.4,0.8,10.0,10.0
moons,10,0.4,svm,1.0,0.0,0.0,0.0,1.0,10.0,25.0
moons,10,0.4,svm,1.0,0.0,0.0,0.0,1.0,10.0,50.0
moons,10,0.4,svm,1.0,0.0,0.0,0.0,1.0,10.0,100.0
moons,10,0.4,svm,1.0,0.0,0.0,0.0,1.0,10.0,250.0
moons,10,0.4,svm,1.0,0.0,0.0,0.0,1.0,10.0,500.0
moons,10,0.4,svm,1.0,0.0,0.0,0.0,1.0,10.0,1000.0
moons,50,0.4,log_reg,0.527,0.014,0.42,0.189,0.107,0.001,0.0
moons,50,0.4,log_reg,0.707,0.09,0.52,0.256,0.187,0.01,0.0
moons,50,0.4,log_reg,0.793,0.033,0.82,0.14,-0.027,0.1,0.0
moons,50,0.4,log_reg,0.784,0.028,0.76,0.12,0.024,1.0,0.0
moons,50,0.4,log_reg,0.791,0.025,0.78,0.189,0.011,10.0,0.0
moons,50,0.4,log_reg,0.796,0.022,0.78,0.166,0.016,100.0,0.0
moons,50,0.4,log_reg,0.787,0.028,0.76,0.196,0.027,1000.0,0.0
moons,50,0.4,svm,0.527,0.02,0.34,0.18,0.187,0.1,0.0001
moons,50,0.4,svm,0.527,0.017,0.34,0.156,0.187,0.1,0.001
moons,50,0.4,svm,0.522,0.015,0.46,0.156,0.062,0.1,0.01
moons,50,0.4,svm,0.529,0.017,0.44,0.174,0.089,0.1,0.1
moons,50,0.4,svm,0.773,0.084,0.62,0.189,0.153,0.1,1.0
moons,50,0.4,svm,0.611,0.058,0.5,0.205,0.111,0.1,2.0
moons,50,0.4,svm,0.529,0.024,0.28,0.183,0.249,0.1,5.0
moons,50,0.4,svm,0.524,0.018,0.4,0.179,0.124,0.1,10.0
moons,50,0.4,svm,0.527,0.02,0.34,0.18,0.187,0.1,25.0
moons,50,0.4,svm,0.529,0.017,0.28,0.098,0.249,0.1,50.0
moons,50,0.4,svm,0.522,0.011,0.46,0.128,0.062,0.1,100.0
moons,50,0.4,svm,0.524,0.015,0.4,0.155,0.124,0.1,250.0
moons,50,0.4,svm,0.529,0.017,0.36,0.196,0.169,0.1,500.0
moons,50,0.4,svm,0.522,0.018,0.46,0.18,0.062,0.1,1000.0
moons,50,0.4,svm,0.524,0.018,0.4,0.179,0.124,1.0,0.0001
moons,50,0.4,svm,0.522,0.02,0.46,0.201,0.062,1.0,0.001
moons,50,0.4,svm,0.68,0.099,0.52,0.24,0.16,1.0,0.01
moons,50,0.4,svm,0.804,0.022,0.8,0.155,0.004,1.0,0.1
moons,50,0.4,svm,0.8,0.03,0.8,0.2,0.0,1.0,1.0
moons,50,0.4,svm,0.833,0.032,0.74,0.22,0.093,1.0,2.0
moons,50,0.4,svm,0.86,0.02,0.7,0.205,0.16,1.0,5.0
moons,50,0.4,svm,0.904,0.028,0.72,0.204,0.184,1.0,10.0
moons,50,0.4,svm,0.982,0.009,0.64,0.196,0.342,1.0,25.0
moons,50,0.4,svm,0.982,0.009,0.56,0.15,0.422,1.0,50.0
moons,50,0.4,svm,0.984,0.01,0.44,0.215,0.544,1.0,100.0
moons,50,0.4,svm,0.996,0.009,0.44,0.196,0.556,1.0,250.0
moons,50,0.4,svm,1.0,0.0,0.48,0.183,0.52,1.0,500.0
moons,50,0.4,svm,1.0,0.0,0.38,0.14,0.62,1.0,1000.0
moons,50,0.4,svm,0.524,0.015,0.4,0.155,0.124,10.0,0.0001
moons,50,0.4,svm,0.727,0.098,0.66,0.237,0.067,10.0,0.001
moons,50,0.4,svm,0.811,0.025,0.8,0.2,0.011,10.0,0.01
moons,50,0.4,svm,0.807,0.028,0.82,0.189,-0.013,10.0,0.1
moons,50,0.4,svm,0.84,0.026,0.76,0.196,0.08,10.0,1.0
moons,50,0.4,svm,0.864,0.025,0.72,0.256,0.144,10.0,2.0
moons,50,0.4,svm,0.962,0.01,0.7,0.224,0.262,10.0,5.0
moons,50,0.4,svm,0.982,0.009,0.72,0.256,0.262,10.0,10.0
moons,50,0.4,svm,0.984,0.01,0.74,0.18,0.244,10.0,25.0
moons,50,0.4,svm,0.984,0.01,0.7,0.184,0.284,10.0,50.0
moons,50,0.4,svm,0.984,0.01,0.56,0.215,0.424,10.0,100.0
moons,50,0.4,svm,1.0,0.0,0.5,0.1,0.5,10.0,250.0
moons,50,0.4,svm,1.0,0.0,0.52,0.133,0.48,10.0,500.0
moons,50,0.4,svm,1.0,0.0,0.38,0.227,0.62,10.0,1000.0
moons,100,0.4,log_reg,0.56,0.017,0.56,0.156,0.0,0.001,0.0
moons,100,0.4,log_reg,0.676,0.046,0.67,0.155,0.006,0.01,0.0
moons,100,0.4,log_reg,0.803,0.015,0.79,0.083,0.013,0.1,0.0
moons,100,0.4,log_reg,0.823,0.014,0.81,0.122,0.013,1.0,0.0
moons,100,0.4,log_reg,0.831,0.013,0.82,0.098,0.011,10.0,0.0
moons,100,0.4,log_reg,0.831,0.008,0.83,0.064,0.001,100.0,0.0
moons,100,0.4,log_reg,0.833,0.012,0.82,0.133,0.013,1000.0,0.0
moons,100,0.4,svm,0.56,0.021,0.56,0.185,0.0,0.1,0.0001
moons,100,0.4,svm,0.56,0.015,0.56,0.136,0.0,0.1,0.001
moons,100,0.4,svm,0.56,0.011,0.56,0.102,0.0,0.1,0.01
moons,100,0.4,svm,0.712,0.028,0.69,0.145,0.022,0.1,0.1
moons,100,0.4,svm,0.848,0.017,0.8,0.118,0.048,0.1,1.0
moons,100,0.4,svm,0.814,0.025,0.75,0.12,0.064,0.1,2.0
moons,100,0.4,svm,0.594,0.042,0.56,0.174,0.034,0.1,5.0
moons,100,0.4,svm,0.56,0.017,0.56,0.15,0.0,0.1,10.0
moons,100,0.4,svm,0.56,0.022,0.56,0.196,0.0,0.1,25.0
moons,100,0.4,svm,0.56,0.019,0.56,0.169,0.0,0.1,50.0
moons,100,0.4,svm,0.56,0.017,0.56,0.15,0.0,0.1,100.0
moons,100,0.4,svm,0.56,0.01,0.56,0.092,0.0,0.1,250.0
moons,100,0.4,svm,0.56,0.011,0.56,0.102,0.0,0.1,500.0
moons,100,0.4,svm,0.56,0.016,0.56,0.143,0.0,0.1,1000.0
moons,100,0.4,svm,0.56,0.019,0.56,0.169,0.0,1.0,0.0001
moons,100,0.4,svm,0.56,0.024,0.56,0.22,0.0,1.0,0.001
moons,100,0.4,svm,0.773,0.021,0.76,0.102,0.013,1.0,0.01
moons,100,0.4,svm,0.821,0.018,0.79,0.13,0.031,1.0,0.1
moons,100,0.4,svm,0.877,0.017,0.87,0.1,0.007,1.0,1.0
moons,100,0.4,svm,0.879,0.02,0.86,0.143,0.019,1.0,2.0
moons,100,0.4,svm,0.889,0.01,0.86,0.08,0.029,1.0,5.0
moons,100,0.4,svm,0.907,0.017,0.86,0.111,0.047,1.0,10.0
moons,100,0.4,svm,0.952,0.011,0.81,0.114,0.142,1.0,25.0
moons,100,0.4,svm,0.971,0.005,0.72,0.087,0.251,1.0,50.0
moons,100,0.4,svm,0.979,0.01,0.65,0.169,0.329,1.0,100.0
moons,100,0.4,svm,0.982,0.005,0.65,0.186,0.332,1.0,250.0
moons,100,0.4,svm,0.988,0.008,0.59,0.13,0.398,1.0,500.0
moons,100,0.4,svm,0.993,0.005,0.55,0.169,0.443,1.0,1000.0
moons,100,0.4,svm,0.56,0.01,0.56,0.092,0.0,10.0,0.0001
moons,100,0.4,svm,0.782,0.016,0.77,0.119,0.012,10.0,0.001
moons,100,0.4,svm,0.82,0.012,0.8,0.089,0.02,10.0,0.01
moons,100,0.4,svm,0.834,0.015,0.82,0.098,0.014,10.0,0.1
moons,100,0.4,svm,0.873,0.009,0.88,0.06,-0.007,10.0,1.0
moons,100,0.4,svm,0.892,0.017,0.83,0.119,0.062,10.0,2.0
moons,100,0.4,svm,0.923,0.014,0.83,0.119,0.093,10.0,5.0
moons,100,0.4,svm,0.957,0.012,0.83,0.078,0.127,10.0,10.0
moons,100,0.4,svm,0.982,0.007,0.76,0.128,0.222,10.0,25.0
moons,100,0.4,svm,0.984,0.005,0.73,0.135,0.254,10.0,50.0
moons,100,0.4,svm,0.99,0.006,0.7,0.134,0.29,10.0,100.0
moons,100,0.4,svm,1.0,0.0,0.65,0.169,0.35,10.0,250.0
moons,100,0.4,svm,1.0,0.0,0.63,0.168,0.37,10.0,500.0
moons,100,0.4,svm,1.0,0.0,0.57,0.135,0.43,10.0,1000.0
moons,1000,0.4,log_reg,0.796,0.005,0.799,0.036,-0.003,0.001,0.0
moons,1000,0.4,log_reg,0.815,0.004,0.812,0.03,0.003,0.01,0.0
moons,1000,0.4,log_reg,0.839,0.005,0.841,0.034,-0.002,0.1,0.0
moons,1000,0.4,log_reg,0.839,0.003,0.838,0.032,0.001,1.0,0.0
moons,1000,0.4,log_reg,0.839,0.004,0.837,0.033,0.002,10.0,0.0
moons,1000,0.4,log_reg,0.838,0.004,0.839,0.026,-0.001,100.0,0.0
moons,1000,0.4,log_reg,0.837,0.004,0.838,0.036,-0.001,1000.0,0.0
moons,1000,0.4,svm,0.507,0.003,0.481,0.044,0.026,0.1,0.0001
moons,1000,0.4,svm,0.534,0.087,0.527,0.09,0.007,0.1,0.001
moons,1000,0.4,svm,0.805,0.004,0.804,0.04,0.001,0.1,0.01
moons,1000,0.4,svm,0.836,0.004,0.833,0.031,0.003,0.1,0.1
moons,1000,0.4,svm,0.868,0.005,0.861,0.033,0.007,0.1,1.0
moons,1000,0.4,svm,0.87,0.002,0.866,0.025,0.004,0.1,2.0
moons,1000,0.4,svm,0.87,0.006,0.865,0.037,0.005,0.1,5.0
moons,1000,0.4,svm,0.873,0.005,0.864,0.033,0.009,0.1,10.0
moons,1000,0.4,svm,0.88,0.004,0.857,0.033,0.023,0.1,25.0
moons,1000,0.4,svm,0.856,0.024,0.794,0.069,0.062,0.1,50.0
moons,1000,0.4,svm,0.615,0.103,0.518,0.122,0.097,0.1,100.0
moons,1000,0.4,svm,0.507,0.003,0.471,0.04,0.036,0.1,250.0
moons,1000,0.4,svm,0.551,0.134,0.499,0.055,0.052,0.1,500.0
moons,1000,0.4,svm,0.508,0.003,0.455,0.047,0.053,0.1,1000.0
moons,1000,0.4,svm,0.507,0.004,0.465,0.046,0.042,1.0,0.0001
moons,1000,0.4,svm,0.806,0.005,0.805,0.039,0.001,1.0,0.001
moons,1000,0.4,svm,0.836,0.003,0.83,0.021,0.006,1.0,0.01
moons,1000,0.4,svm,0.844,0.005,0.841,0.039,0.003,1.0,0.1
moons,1000,0.4,svm,0.867,0.002,0.864,0.024,0.003,1.0,1.0
moons,1000,0.4,svm,0.868,0.005,0.863,0.032,0.005,1.0,2.0
moons,1000,0.4,svm,0.874,0.005,0.866,0.044,0.008,1.0,5.0
moons,1000,0.4,svm,0.877,0.004,0.866,0.027,0.011,1.0,10.0
moons,1000,0.4,svm,0.885,0.003,0.862,0.018,0.023,1.0,25.0
moons,1000,0.4,svm,0.894,0.006,0.856,0.037,0.038,1.0,50.0
moons,1000,0.4,svm,0.905,0.004,0.841,0.042,0.064,1.0,100.0
moons,1000,0.4,svm,0.943,0.005,0.795,0.035,0.148,1.0,250.0
moons,1000,0.4,svm,0.974,0.002,0.76,0.033,0.214,1.0,500.0
moons,1000,0.4,svm,0.993,0.001,0.723,0.048,0.27,1.0,1000.0
moons,1000,0.4,svm,0.806,0.005,0.808,0.038,-0.002,10.0,0.0001
moons,1000,0.4,svm,0.835,0.003,0.836,0.018,-0.001,10.0,0.001
moons,1000,0.4,svm,0.841,0.003,0.839,0.036,0.002,10.0,0.01
moons,1000,0.4,svm,0.858,0.005,0.854,0.035,0.004,10.0,0.1
moons,1000,0.4,svm,0.867,0.005,0.863,0.03,0.004,10.0,1.0
moons,1000,0.4,svm,0.871,0.007,0.861,0.05,0.01,10.0,2.0
moons,1000,0.4,svm,0.878,0.005,0.86,0.043,0.018,10.0,5.0
moons,1000,0.4,svm,0.884,0.004,0.868,0.027,0.016,10.0,10.0
moons,1000,0.4,svm,0.894,0.004,0.866,0.032,0.028,10.0,25.0
moons,1000,0.4,svm,0.918,0.004,0.823,0.026,0.095,10.0,50.0
moons,1000,0.4,svm,0.949,0.004,0.798,0.041,0.151,10.0,100.0
moons,1000,0.4,svm,0.987,0.002,0.769,0.038,0.218,10.0,250.0
moons,1000,0.4,svm,0.996,0.001,0.746,0.057,0.25,10.0,500.0
